videoid,contentUrl,duration,caption
1049442178,https://ak.picdn.net/shutterstock/videos/1049442178/preview/stock-footage-white-cottage-cheese-at-the-modern-factory-of-milk-products-manufacture-shaping-the-cheese-wheels.mp4,PT00H00M05S,"White cottage cheese at the modern factory of milk products manufacture, shaping the cheese wheels, factory worker hands, close up"
34180123,https://ak.picdn.net/shutterstock/videos/34180123/preview/stock-footage-view-of-fishes-swimming-in-the-interior-of-the-sea-camera-submerged.mp4,PT00H00M33S,"View of fishes swimming in the interior of the sea, camera submerged"
5074733,https://ak.picdn.net/shutterstock/videos/5074733/preview/stock-footage-kathmandu-nepal-june-everyday-scene-at-durbar-square.mp4,PT00H00M29S,"Kathmandu, nepal - june 2013: everyday scene at durbar square"
1019981971,https://ak.picdn.net/shutterstock/videos/1019981971/preview/stock-footage-flag-of-the-country-argentina-flutters-on-green-background-d-rendering.mp4,PT00H00M05S,Flag of the country argentina flutters on green background. 3d rendering
1052316892,https://ak.picdn.net/shutterstock/videos/1052316892/preview/stock-footage-young-vegan-eating-salad-and-hummus-alone-at-home.mp4,PT00H00M26S,Young vegan eating salad and hummus alone at home
1029540947,https://ak.picdn.net/shutterstock/videos/1029540947/preview/stock-footage-cowboy-walks-at-wide-valley-with-big-moon-in-the-sky.mp4,PT00H00M19S,Cowboy walks at wide valley with big moon in the sky
18940043,https://ak.picdn.net/shutterstock/videos/18940043/preview/stock-footage-a-vessel-traffic-service-center-control-tower-in-port-of-kaohsiung-the-largest-harbor-in-taiwan.mp4,PT00H00M17S,"A vessel traffic service center (control tower) in port of kaohsiung, the largest harbor in taiwan that has an annual handling capacity 10 million containers."
1007094259,https://ak.picdn.net/shutterstock/videos/1007094259/preview/stock-footage-young-asian-woman-yoga-outdoors-keep-calm-and-meditates-while-practicing-yoga-to-explore-the-inner.mp4,PT00H00M23S,Young asian woman yoga outdoors keep calm and meditates while practicing yoga to explore the inner peace. yoga sport and healthy lifestyle concept.
1044451144,https://ak.picdn.net/shutterstock/videos/1044451144/preview/stock-footage-girl-scratches-the-neck-of-a-gray-cat.mp4,PT00H00M15S,Girl scratches the neck of a gray cat
32036101,https://ak.picdn.net/shutterstock/videos/32036101/preview/stock-footage-champagne-glasses-at-the-party-pyramid-of-champagne-with-falling-rose-petals-festive-alcohol.mp4,PT00H00M20S,Champagne glasses at the party. pyramid of champagne with falling rose petals. festive alcohol . collective drunkenness.
31083397,https://ak.picdn.net/shutterstock/videos/31083397/preview/stock-footage-sugar-cane-leaves-on-sky-background.mp4,PT00H00M20S,Sugar cane leaves on sky background
1055092781,https://ak.picdn.net/shutterstock/videos/1055092781/preview/stock-footage-animation-of-christmas-pattern-with-hats-and-jumpers-in-green.mp4,PT00H00M10S,"Animation of christmas pattern with hats and jumpers, in green"
18030040,https://ak.picdn.net/shutterstock/videos/18030040/preview/stock-footage-funny-naughty-cat-gnaws-rope-from-the-balloon.mp4,PT00H00M30S,Funny naughty cat gnaws rope from the balloon.
1057630129,https://ak.picdn.net/shutterstock/videos/1057630129/preview/stock-footage-close-up-of-handsome-happy-male-professional-typing-on-mobile-phone-while-standing-outdoors-in-good.mp4,PT00H00M12S,Close up of handsome happy male professional typing on mobile phone while standing outdoors in good mood. caucasian joyful young man texting and tapping on smartphone on street. job concept
1012444721,https://ak.picdn.net/shutterstock/videos/1012444721/preview/stock-footage-red-berries-ripe-cherries-lie-on-green-the-grass.mp4,PT00H00M12S,Red berries ripe cherries lie on green the grass
1026590378,https://ak.picdn.net/shutterstock/videos/1026590378/preview/stock-footage-portrait-shot-of-five-multi-national-young-doctors-having-meeting-using-laptop-during-work-day-in.mp4,PT00H00M09S,"Portrait shot of five multi national young doctors having meeting, using laptop during work day in the hospital."
1012354937,https://ak.picdn.net/shutterstock/videos/1012354937/preview/stock-footage-ants-working-in-unity.mp4,PT00H00M08S,Ants working in unity
88843,https://ak.picdn.net/shutterstock/videos/88843/preview/stock-footage-a-diver-feeding-and-interacting-with-fish-and-other-sea-creatures.mp4,PT00H00M13S,A diver feeding and interacting with fish and other sea creatures.
1009379528,https://ak.picdn.net/shutterstock/videos/1009379528/preview/stock-footage-fire-flames-igniting-and-burning-slow-motion-a-line-of-real-flames-ignite-on-a-black-background.mp4,PT00H00M30S,Fire flames igniting and burning - slow motion. a line of real flames ignite on a black background. real fire. transparent background. png + alpha
1056834017,https://ak.picdn.net/shutterstock/videos/1056834017/preview/stock-footage-an-industrial-cement-processing-facility.mp4,PT00H00M09S,An industrial cement processing facility
1047859579,https://ak.picdn.net/shutterstock/videos/1047859579/preview/stock-footage-muslim-woman-blows-clouds-of-smoke-from-mouth-while-smoking-hookah-while-sitting-on-sofa.mp4,PT00H00M29S,Muslim woman blows clouds of smoke from mouth while smoking hookah while sitting on sofa.
1011324077,https://ak.picdn.net/shutterstock/videos/1011324077/preview/stock-footage-spring-concept-flowers-of-lilac-moving-with-sunlight-shining-through-them-in-back-lighting.mp4,PT00H00M30S,Spring concept. flowers of lilac moving with sunlight shining through them in back lighting
1013746241,https://ak.picdn.net/shutterstock/videos/1013746241/preview/stock-footage-circa-s-an-aerial-dogfight-between-u-s-and-german-luftwaffe-fighters-in-world-war-two.mp4,PT00H01M06S,Circa 1940s - an aerial dogfight between u.s. and german luftwaffe fighters in world war two.
1033637207,https://ak.picdn.net/shutterstock/videos/1033637207/preview/stock-footage-old-movie-countdown-effect-for-your-project-retro-cinema.mp4,PT00H00M11S,Old movie countdown effect for your project. retro cinema.
26325917,https://ak.picdn.net/shutterstock/videos/26325917/preview/stock-footage-pan-across-condominium-rental-units-with-balconies-and-dish-antennas-for-use-as-green-screen.mp4,PT00H00M15S,Pan across condominium/rental units with balconies and dish antennas. for use as green screen background plate. perfect for keying or compositing. shot in 4k (uhd) and can be seamlessly looped.
1042116553,https://ak.picdn.net/shutterstock/videos/1042116553/preview/stock-footage-joyful-portrait-of-a-happy-year-old-caucasian-boy-in-a-sportive-spotted-jacket-and-a-black.mp4,PT00H00M13S,Joyful portrait of a happy 11-year-old caucasian boy in a sportive spotted jacket and a black knitted hat standing and smiling cheerily in a park in autumn.
30307915,https://ak.picdn.net/shutterstock/videos/30307915/preview/stock-footage-beautiful-athletic-brunette-uses-smartphone-while-resting-on-the-bench-after-her-intensive-fitness.mp4,PT00H00M11S,Beautiful athletic brunette uses smartphone while resting on the bench after her intensive fitness bodybuilding gym training. shot on red epic-w 8k helium cinema camera.
1064380357,https://ak.picdn.net/shutterstock/videos/1064380357/preview/stock-footage-circa-s-martin-luther-king-comments-on-john-kennedy-s-legislation-in.mp4,PT00H01M54S,Circa 1960s - martin luther king comments on john kennedy’s legislation in 1963.
1029451307,https://ak.picdn.net/shutterstock/videos/1029451307/preview/stock-footage-the-sky-through-the-green-corn-light-camera-movement.mp4,PT00H00M32S,"The sky through the green corn, light camera movement"
28659700,https://ak.picdn.net/shutterstock/videos/28659700/preview/stock-footage--high-quality-video-of-happy-senior-couple-on-a-date-in-real-p-slow-motion-fps.mp4,PT00H00M16S,high quality video of happy senior couple on a date in real 1080p slow motion 250fps
1038006692,https://ak.picdn.net/shutterstock/videos/1038006692/preview/stock-footage-heart-shaped-celebration-confetti-falling-against-a-black-background.mp4,PT00H00M11S,Heart-shaped celebration confetti falling against a black background.
1041069950,https://ak.picdn.net/shutterstock/videos/1041069950/preview/stock-footage-vietnam-june-mekong-river-delta-packed-with-wholesale-large-and-small-boats-selling.mp4,PT00H00M22S,Vietnam - june 2019: mekong river delta packed with wholesale large and small boats selling agricultural food to businesses cai rang can tho asia travel and tourism
32090155,https://ak.picdn.net/shutterstock/videos/32090155/preview/stock-footage-view-from-midzor-peak-by-the-day-k-p-fps-ultrahd-footage-highlands-of-stara-planina.mp4,PT00H00M12S,View from midzor peak by the day 4k 2160p 30fps ultrahd footage - highlands of stara planina mountain 3840x2160 uhd video
1039335911,https://ak.picdn.net/shutterstock/videos/1039335911/preview/stock-footage-futuristic-video-animation-with-wave-object-and-flickering-particles-in-slow-motion-x-loop.mp4,PT00H00M30S,"Futuristic video animation with wave object and flickering particles in slow motion, 4096x2304 loop 4k"
9049039,https://ak.picdn.net/shutterstock/videos/9049039/preview/stock-footage-close-up-shot-of-running-streams-of-clean-ice-water-spring-snow-melting-on-river-banks-fast.mp4,PT00H00M06S,Close up shot of running streams of clean ice water.spring. snow melting on river banks. fast flowing stream. tree branches hanging over the creek. nature awakening. beautiful landscape.tranquil scene
1023167938,https://ak.picdn.net/shutterstock/videos/1023167938/preview/stock-footage-traffic-lights-reflected-in-the-formation-of-icicles.mp4,PT00H00M19S,Traffic lights reflected in the formation of icicles
1052459923,https://ak.picdn.net/shutterstock/videos/1052459923/preview/stock-footage-aerial-view-on-beach-and-irish-sea-in-helen-s-bay-northern-ireland-view-on-coast-from-above.mp4,PT00H00M26S,"Aerial view on beach and irish sea in helen's bay, northern ireland. view on coast from above"
29728339,https://ak.picdn.net/shutterstock/videos/29728339/preview/stock-footage--k-closeup-of-successful-woman-tester-employee-biology-study-at-microscope-plate-tools.mp4,PT00H00M16S,"4k closeup of successful woman, tester employee biology study at microscope plate, tools"
20129980,https://ak.picdn.net/shutterstock/videos/20129980/preview/stock-footage-sea-rays-swim-in-the-clear-water-small-sharks-swim-close-to-the-bottom.mp4,PT00H00M21S,Sea rays swim in the clear water. small sharks swim close to the bottom.
1056780863,https://ak.picdn.net/shutterstock/videos/1056780863/preview/stock-footage-picking-tomatoes-at-the-grocery-store-hand-choosing-tomato-in-the-market-at-slow-motion-healthy.mp4,PT00H00M09S,Picking tomatoes at the grocery store. hand choosing tomato in the market at slow motion. healthy food vegetables at supermarket.
1038738137,https://ak.picdn.net/shutterstock/videos/1038738137/preview/stock-footage-a-butcher-cuts-a-pig-into-pieces-bacon-pork-meat-for-hamburgers-steaks-fresh-meat-with-blood.mp4,PT00H00M13S,"A butcher cuts a pig into pieces. bacon. pork. meat for hamburgers, steaks. fresh meat with blood. sausage ingredients."
20319922,https://ak.picdn.net/shutterstock/videos/20319922/preview/stock-footage-silence-young-girl-showing-gesture-of-silence.mp4,PT00H00M09S,"Silence, young girl showing gesture of silence"
30812710,https://ak.picdn.net/shutterstock/videos/30812710/preview/stock-footage-night-driving-in-the-city-female-hands-on-the-steering-wheel-video-with-a-shallow-depth-of-field.mp4,PT00H00M22S,"Night driving in the city. female hands on the steering wheel, video with a shallow depth of field"
16313023,https://ak.picdn.net/shutterstock/videos/16313023/preview/stock-footage-group-of-attractive-young-people-standing-together-outdoors-at-sunset-talking-enjoying-life-multi.mp4,PT00H00M23S,Group of attractive young people standing together outdoors at sunset talking enjoying life. multi ethic team professionals background
28919470,https://ak.picdn.net/shutterstock/videos/28919470/preview/stock-footage-malaysia-circa-beautiful-malay-dress-being-sold-at-a-shopping-complex-muslim-females-buy.mp4,PT00H00M10S,"Malaysia, circa 2017 - beautiful malay dress being sold at a shopping complex. muslim females buy these dresses or baju kurung for eid celebration."
1017036550,https://ak.picdn.net/shutterstock/videos/1017036550/preview/stock-footage-close-up-of-petanque-balls.mp4,PT00H00M07S,Close up of petanque balls
1021233778,https://ak.picdn.net/shutterstock/videos/1021233778/preview/stock-footage-bright-orange-lens-flare.mp4,PT00H00M05S,Bright orange lens flare
15597505,https://ak.picdn.net/shutterstock/videos/15597505/preview/stock-footage-shenzhen-guangdong-china-feb-visitors-looking-at-a-peddler-making-marshmarrow-in-new-year.mp4,PT00H00M47S,"Shenzhen guangdong china-feb 11,2016:visitors looking at a peddler making marshmarrow in new year holidays on feb 11,2016 in shenzhen,guangdong,china.feb 8 is the first day of year of monkey."
1021378390,https://ak.picdn.net/shutterstock/videos/1021378390/preview/stock-footage-walking-along-footbridge.mp4,PT00H00M08S,Walking along footbridge
6868408,https://ak.picdn.net/shutterstock/videos/6868408/preview/stock-footage-business-team-working-together-at-a-meeting-in-the-office.mp4,PT00H00M10S,Business team working together at a meeting in the office
4509113,https://ak.picdn.net/shutterstock/videos/4509113/preview/stock-footage-business-team-silhouettes-against-a-vibrant-background.mp4,PT00H00M12S,Business team silhouettes against a vibrant background.
1037742995,https://ak.picdn.net/shutterstock/videos/1037742995/preview/stock-footage-kharkiv-ukraine-september-woman-smokes-tobacco-system-iqos-hybrid-electronic.mp4,PT00H00M08S,"Kharkiv, ukraine - september 24, 2019: woman smokes tobacco system iqos. hybrid electronic cigarette between analog and electronic. innovative alternative to traditional smoking. philip morris product"
6677252,https://ak.picdn.net/shutterstock/videos/6677252/preview/stock-footage-two-best-friends-enjoying-vacation-together.mp4,PT00H00M20S,Two best friends enjoying vacation together
1048930075,https://ak.picdn.net/shutterstock/videos/1048930075/preview/stock-footage-new-york-march-charming-young-woman-walk-on-street-use-phone-white-animation-loud.mp4,PT00H00M14S,"New york - 5 march, 2020: charming young woman walk on street use phone white animation сloud technology internet networking device online storage computing icon network connection virtual interface"
1043797792,https://ak.picdn.net/shutterstock/videos/1043797792/preview/stock-footage-childhood-dreams-of-flying-happy-mom-rolls-funny-baby-on-a-swing-in-a-park-on-an-oak-tree-at.mp4,PT00H00M24S,Childhood dreams of flying. happy mom rolls funny baby on a swing in a park on an oak tree at sunset. the concept of a happy family. maternal care and child care.
